trial,perturbation,P_at_n12,P_at_n13,P_at_n27,P_at_n37,P_at_n39,ZZ_at_n12
330,small,0.678849923323862,0.6736788416082706,0.736808116466009,0.9160184113379704,0.8366405812988439,0.4138392014158897
331,shuffle,0.8250702259170516,0.8169716416413029,0.9311882944067322,0.878322228871315,0.7255084673445588,0.660470854544998
331,random,0.8027423995252467,0.823874579630997,0.7988581564707588,0.8445339965314127,0.8359110026435616,0.6088038116300775
331,small,0.713707075958796,0.7305583149691266,0.7931971095752798,0.8280188466375237,0.7906793793548879,0.47031036165800666
332,shuffle,0.8549526396396825,0.8726501745499639,0.8802124903856399,0.9022802751329296,0.8551322649103948,0.7199328811852685
332,random,0.6297241419594339,0.6200996013556679,0.4912328945172686,0.8631719826731191,0.9178595424956304,0.3386535809802511
332,small,0.7576792148263136,0.7672400102648056,0.7845468298211895,0.9307664699000786,0.8899135772117257,0.5476289501368092
333,shuffle,0.6495421868349726,0.5876562747323634,0.7391887758292878,0.9270326289503128,0.8185130420948752,0.35189420377342673
333,random,0.7082606659380017,0.6061242943795265,0.38339702683804505,0.26582066773846924,0.41182526274419984,0.466128728623521
333,small,0.7159274783280714,0.7298686946644949,0.759317687695605,0.8722035723847423,0.8746716823212644,0.4762887382438724
334,shuffle,0.6851904288179226,0.6457867255879624,0.8367757872688337,0.8482055820501384,0.6591198385383534,0.37096018667890285
334,random,0.8587500171940663,0.8653505674437781,0.8253610787368606,0.9195952830891225,0.9210658397341988,0.7187494717351615
334,small,0.6119966663641881,0.6034182967347591,0.3809021658273571,0.495299908240901,0.7326336301877826,0.30384933674570486
335,shuffle,0.7438689121258951,0.7003832085143815,0.8844409444426211,0.8746258723736848,0.7013977750839725,0.5095878451702218
335,random,0.8828833587485638,0.9303542721760276,0.876215702925706,0.9187005399939804,0.8095487619825169,0.7697838142016753
335,small,0.685990173862228,0.6835688935316913,0.6872089251227597,0.9240288574477312,0.9494476104733035,0.4306304349729606
336,shuffle,0.646939936631798,0.5332140556291933,0.46373167479859534,0.64568008851126,0.6404631336754286,0.35371394660050237
336,random,0.6615699115807954,0.6337656338229224,0.5565577263353428,0.9450542389398855,0.8014067659281588,0.3910584681552379
336,small,0.7399857321851557,0.7378794271543455,0.724896494621462,0.8730105309880773,0.8643892388003159,0.5167999355899091
337,shuffle,0.6812401613181056,0.6254214426661179,0.7415396743757784,0.9583708163840544,0.7671715926624056,0.41090827684185083
337,random,0.8532218478984389,0.8665510202570452,0.7178938255229181,0.9226774862498575,0.7125739350748477,0.7071051577663474
337,small,0.7111207542344515,0.7021082602407668,0.6540688426857718,0.9220595525975858,0.9615159372836789,0.47119017099467436
338,shuffle,0.7311545238519064,0.6997713055885599,0.8505563928584933,0.7187515778660168,0.5090983401607241,0.4792155956567077
338,random,0.3800012921233746,0.34820096640997406,0.23850655419608538,0.6980345959810534,0.930238274927116,0.020747290643843237
338,small,0.70116399763491,0.6910065082608357,0.5256262076260668,0.7234012778270409,0.8663668107008544,0.4531659672476289
339,shuffle,0.8622221042544469,0.8863999447467351,0.9304390896085973,0.8982971601154025,0.8249517176646312,0.733168032493932
339,random,0.8416781667459887,0.8922740486038808,0.9392329899880681,0.8838829582026155,0.8559286783384635,0.6933957567905675
339,small,0.7449198657723576,0.7480453248427335,0.7062265132044788,0.8861108934084586,0.894897813914691,0.5268997817734259
340,shuffle,0.5307203706197208,0.48623578426104985,0.5024601135407891,0.6054796569032312,0.8449818430181395,0.19781003189324464
340,random,0.913861131080373,0.8763030823711934,0.676398198569434,0.6490256542256729,0.45067533193394815,0.8305967823034592
340,small,0.6597153529810517,0.6477658021888081,0.5529759794047284,0.7908358470464601,0.8870964443793292,0.3899409866840331
341,shuffle,0.700382982438804,0.7181388127804217,0.47129138484783123,0.772485921178021,0.8088073537028282,0.45131171900537115
341,random,0.76168748251273,0.8431635902291225,0.6543052866282545,0.8470762394114737,0.6159493296947336,0.5293492063889015
341,small,0.66421540032607,0.662093300751301,0.6745855103069096,0.9069479133384285,0.882651311374401,0.395416056608305
342,shuffle,0.7500344795550817,0.7498499093169406,0.8275937098995786,0.9269531863908779,0.9275026088301324,0.5359257132605799
342,random,0.8206418779927208,0.9281490767075046,0.8493655898757078,0.9170900567434139,0.7121462662217891,0.6472547515095559
342,small,0.7211528906143054,0.7233794490338112,0.7063453176068426,0.9292613593739282,0.9185784493946582,0.48768463034346976
343,shuffle,0.8208119254283031,0.8308181833064623,0.7839161982924177,0.7143359205315747,0.7673801251896046,0.6431815344526256
343,random,0.8909568399335438,0.9049010958687763,0.9044386099927831,0.9279116846040384,0.9057756833715542,0.7820887601554394
343,small,0.6928082701986974,0.6997318579919001,0.7335056746367042,0.9036763432243068,0.8545394116273558,0.438868253441525
344,shuffle,0.5170345789622645,0.4367000056054671,0.5658122954148355,0.5933956942466178,0.7646504793635998,0.18434959042445748
344,random,0.712239593312009,0.710271684550984,0.8041043682355608,0.8901397147739577,0.7085107384741972,0.469207513030929
344,small,0.656094822000369,0.6479710746968919,0.446214680679183,0.6213854665499848,0.7850570550817064,0.38097594044824196
345,shuffle,0.7117239993689521,0.7143476307154052,0.9267789892034604,0.8304387614182897,0.7776264961004735,0.43584795654820013
345,random,0.7648132282774138,0.7632105454905066,0.4089726723391653,0.4752876954814661,0.3269037422484294,0.5478106164951144
345,small,0.7058523329531242,0.700622273125477,0.6148032035265616,0.8370470616984866,0.8969056986412953,0.4628073853349714
346,shuffle,0.7558574184661161,0.7831221403574998,0.8257159220454083,0.7376029002477115,0.7176226464672149,0.5315255447892095
346,random,0.7405639891226727,0.8332268431537512,0.7511389476302295,0.8285867329640074,0.7127140163363928,0.5074219564682151
346,small,0.7272675668983034,0.7299482793836727,0.8035768254681859,0.8790264826195258,0.844256752571034,0.4912404863121478
347,shuffle,0.5571541593201991,0.5036067714847523,0.3958053552803605,0.5328682367565589,0.7840925907290422,0.22632598489148292
347,random,0.5791067292056781,0.5798683107600239,0.9371661448709817,0.751204205569157,0.754680902008875,0.24376796466658296
347,small,0.6641078827548051,0.651252091277497,0.5987887908196304,0.8892841179516474,0.9403758507232087,0.3966862270178402
348,shuffle,0.8126248502938728,0.8164907743047576,0.9317569275802405,0.8295334496489852,0.739590135988361,0.6336100935106159
348,random,0.7737635355236795,0.8502892638483779,0.5288828431730226,0.7636591841199386,0.45897838884443065,0.5482602183185307
348,small,0.7378964169214589,0.7229425562216995,0.5423824302004823,0.6593656656448631,0.7678809272332652,0.5155490776976873
349,shuffle,0.6998975276218559,0.6872535313546579,0.6315125678493317,0.9370499355114488,0.8687229108054422,0.4517693825570601
349,random,0.5753335746127504,0.4955030731477158,0.4186796071946964,0.6670714908281589,0.8508443084470368,0.2628647164584461
349,small,0.7137772562608213,0.7112820959502523,0.6130897067441256,0.808984230686104,0.9193345011338425,0.4750994409639155
350,shuffle,0.9094213687949961,0.9032178434564327,0.7404283731600956,0.7603289715293952,0.6952786876147969,0.8225213335020328
350,random,0.8592553736027947,0.9078393028742622,0.7674512211979347,0.9116354998567393,0.7010668048242003,0.718739480727102
350,small,0.6447748550637986,0.6409124004875432,0.5689515965292687,0.8541149298744675,0.8974224749534151,0.36705150579420465
351,shuffle,0.736477165856835,0.6979719125963646,0.7187938555243094,0.7381474799304927,0.5053026455676247,0.479460065182694
351,random,0.8240396967472657,0.9154779683900183,0.7777403071651556,0.8975603113871362,0.8842465945302405,0.6609810620298467
351,small,0.7147338146486059,0.7132355785492732,0.662487031647091,0.8604511029647449,0.8809089893492159,0.47599453402491343
352,shuffle,0.6313995262753882,0.6273246265126564,0.640727689758615,0.9453837211236233,0.998163788680333,0.34670469051661496
352,random,0.6674696224505076,0.6741168959906065,0.8794109352640671,0.5591476789984362,0.4848133137780088,0.3416611323574496
352,small,0.6099738256031246,0.5968043048957978,0.4040964930640857,0.4878571572170961,0.7045906376888875,0.3013469652453593
353,shuffle,0.34834111085469804,0.3043295264039111,0.10999054631902294,0.03330292062829791,0.17741191098210649,-0.08207635970883041
353,random,0.7430367890905334,0.7564236065683552,0.609874885987602,0.7561601358027611,0.6131470463739052,0.48665864430050865
353,small,0.7709987789394768,0.7781492545325596,0.8608735505167561,0.8181604753360142,0.8167851135975951,0.5636644365573336
354,shuffle,0.8193408365296182,0.784920952969693,0.5763155137617946,0.509782505486885,0.6059432465472593,0.6561543568308541
354,random,0.7252104057063785,0.7401069666840373,0.8380621694944522,0.7278379549442385,0.6893767168615456,0.4789462908668779
354,small,0.6469033968754528,0.6353055142923028,0.549618810440025,0.8458555546329494,0.8981770178737782,0.37039275436039854
355,shuffle,0.852422672121339,0.8406500487766668,0.6098279701339524,0.546475508618258,0.5166797444490203,0.7123710115432498
355,random,0.9156876146485078,0.9206081485999164,0.6244251128406672,0.5343704329369924,0.7074239819320214,0.8350829864884155
355,small,0.6802276453724153,0.6782324006737177,0.651401573605237,0.9301409300610829,0.9478454285219752,0.4218581325314053
356,shuffle,0.8765929404797675,0.9167106499504876,0.8839863986076586,0.8939185947601089,0.9329760513067054,0.7545867263669198
356,random,0.8016554135112508,0.8970909655799383,0.7363424042135059,0.7537808861396414,0.6401865612397623,0.6240865389157076
356,small,0.679258499660855,0.6888285195927447,0.7311019698633813,0.8797579956599428,0.8540066628745913,0.41923464155084383
357,shuffle,0.6305939361135133,0.6172595749264207,0.821081766147266,0.8234961215554756,0.7188695335671833,0.29938321351374036
357,random,0.7376989987359797,0.7475664175529498,0.5407161007993185,0.8342524720648794,0.7356784668666629,0.4803548777676807
357,small,0.7571756972689975,0.7686675239068496,0.7947634962288365,0.8907613364557985,0.858541869823211,0.5453523280671426
358,shuffle,0.6229014469345686,0.5419482751584243,0.29349651403041427,0.5406177759228644,0.7725480629440511,0.3315749966839339
358,random,0.551860895106698,0.4932773512891108,0.5891571309962623,0.8295404920020799,0.9753776540167495,0.22610045094460862
358,small,0.6622530606772792,0.6645809844872552,0.7267307506345442,0.8704310622038275,0.8391212309229933,0.39041061457466897
359,shuffle,0.6832966618780821,0.5504916875335325,0.4545278818682569,0.5941073423636735,0.6902463115782964,0.41042425873044697
359,random,0.885632802374023,0.9074382201333121,0.8316328977963254,0.897953244107113,0.8108528658575092,0.7728410263461019
359,small,0.7119580726737951,0.7100383665982418,0.7505311130293568,0.9209590911746546,0.8809383197673019,0.4688874675433195
360,shuffle,0.6033837971407616,0.45324130178161365,0.5158093756786042,0.6460154121631835,0.627169539579341,0.254316102237876
360,random,0.9419807937569843,0.9512144117087614,0.7346032108186686,0.7032610300528204,0.6137826638317194,0.8844207385171055
360,small,0.7537325636444159,0.7663102998376778,0.8180987139314058,0.8598221453990557,0.8359917655651427,0.5383608298658403
361,shuffle,0.7368080075433976,0.6696757800652463,0.8510096961925847,0.9281837703795066,0.8097240938398286,0.4931346173622874
361,random,0.7977503000873427,0.787157793640733,0.4288370374729809,0.3576711687224619,0.2355758163388663,0.6163865558162474
361,small,0.6792126930041467,0.678356333471183,0.6823024354388747,0.9167884054369893,0.8970268386676903,0.4192924012459413
362,shuffle,0.8988463009298738,0.9341369719669306,0.8864976720185356,0.8863084264661836,0.9268947715021149,0.800910676513171
362,random,0.8378997634870781,0.7947196976929177,0.501584449799862,0.27124531199062396,0.3984295746420873,0.6896381023817764
362,small,0.6820798938992075,0.6782754565817967,0.7396836665464032,0.9000146462991464,0.8566748180429462,0.4193169934145508
363,shuffle,0.8978404709963395,0.9032658456495108,0.9345900968542896,0.9246599914010234,0.9386864132741232,0.7964297506308287
363,random,0.6765491193479586,0.6853418577251582,0.8069292215777533,0.6709605574433356,0.7153390916998246,0.3819620611165611
363,small,0.6718581796432294,0.6798604403180798,0.7142321623326557,0.9044173328490865,0.8389279306232212,0.4071775076282017
364,shuffle,0.6431020336181088,0.5626809492083924,0.8425692073092698,0.8748014517695142,0.7444456732999238,0.30509240588551423
364,random,0.7900967572365573,0.715844936198489,0.6367046077385953,0.39045640962153544,0.49334464466973504,0.5876517516091497
364,small,0.6324491513436687,0.6157310848765716,0.39345282757739475,0.5629056246515508,0.7799836298369895,0.3397585169847961
365,shuffle,0.7931711434054773,0.8065468879369886,0.844611572304046,0.8523067253871733,0.8306256371173202,0.6067601167132954
365,random,0.6048731480514673,0.5980432367075575,0.7368648720059611,0.6227245552409101,0.532105832194088,0.2763607664109198
365,small,0.649153017462314,0.646292923170576,0.6465471658380185,0.9353369274128622,0.9508665218796559,0.3737703911144565
366,shuffle,0.2964507540327073,0.2776265815561422,0.3612396505512517,0.11409683539365607,0.19307082105006795,-0.0835352747249338
366,random,0.6885407387403724,0.6824178387382712,0.7845254151544069,0.9107097519868566,0.7371160923156878,0.4269877260709575
366,small,0.6982580164809628,0.691234970225872,0.5843931660608943,0.8364310416347892,0.8949296995757526,0.4504637524555373
367,shuffle,0.6322730548139729,0.6071786573149737,0.8681971100940428,0.7642847041141957,0.74682306247242,0.34736262546327923
367,random,0.5805622412977586,0.5631734097029942,0.6654039089775279,0.8844443822438419,0.6627615968473276,0.2711809391231993
367,small,0.7403769249569331,0.7506001926735005,0.8534170276029468,0.8436953491501408,0.7861378336170995,0.5111818323585713
368,shuffle,0.6316428893076396,0.5746434421156787,0.6901177691337823,0.8894050406903031,0.6573491768141063,0.3181712376392567
368,random,0.7563874664048647,0.761870476354685,0.8561269123550431,0.6680268860827653,0.6259508554063138,0.5265372694386894
368,small,0.7241040345083082,0.7274553381985173,0.7081970012966757,0.9282083491412175,0.9345917760898924,0.4924345725229444
369,shuffle,0.7073648226531608,0.6986241766186082,0.7987557610816662,0.9192983906271126,0.8630995714701061,0.46480950610527066
369,random,0.9513766181268491,0.9697067045761881,0.7655074542952596,0.8317239106774651,0.715441369803565,0.9029532082343641
369,small,0.7244841605191613,0.7325714661909529,0.8072515359884582,0.8681067967003587,0.8157530421717779,0.4881890262082652
370,shuffle,0.9106520391005253,0.9341674969583493,0.849072002511317,0.937223093478684,0.8375233276772226,0.8214223701165565
370,random,0.8547652886182581,0.9659935531678777,0.8027000249600186,0.7740115867132977,0.5481018745257114,0.7207992081739105
370,small,0.6884556584268666,0.6765079051453888,0.5522458315388414,0.7578933726737686,0.8912842463984718,0.43318793094606145
371,shuffle,0.5187494489947622,0.4378990647685328,0.3610748064926226,0.5614140472946092,0.8115446889694724,0.1928452912438992
